Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4iYOZJecMwcK1bh7D9a1nB,"Feels Blind","Kill Rock Stars","Bikini Kill",2009-05-01,216000,42,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2025-08-14T23:31:37Z,"riot grrrl,queercore,punk","Kill Rock Stars",0.346,0.861,8,-6.893,1,0.0293,0.000044,0.0041,0.085,0.886,108.728,1
spotify:track:2xUIt5T6yKsQ37G1e7L1Kc,"Bang! Bang!","From the Desk of Mr. Lady","Le Tigre",2001-01-23,151466,33,true,iuhsxfr9lgr7g9f2o7m6xp1zt,2025-08-14T23:31:55Z,"riot grrrl,queercore,electroclash","Le Tigre",0.529,0.569,9,-8.426,1,0.3,0.0135,0.0488,0.686,0.366,179.449,4
spotify:track:23Dje0Y5NyhfziJwajqN7m,"I Think That I Would Die","Live Through This","Hole",1994-01-01,216200,55,true,iuhsxfr9lgr7g9f2o7m6xp1zt,2026-01-19T21:55:35Z,"riot grrrl,grunge","DGC",0.379,0.61,0,-9.135,1,0.035,0.00169,0.0362,0.175,0.107,128.224,4
