Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:79uKn56T98vvCyID5wXQqA,"?","Under The Sun","Mark Pritchard",2016-05-13,363883,28,false,,2026-04-09T09:22:44Z,"idm,ambient","Warp Records",0.185,0.0131,5,-15.119,1,0.0474,0.857,0.914,0.111,0.0258,142.197,4
spotify:track:33Y2YALzXqMQtBVSDcHOof,"Aries","Inter-Dimensional Music","Iasos",1975-01-01,91426,30,false,,2026-04-09T09:22:44Z,"new age,ambient,space music,drone","Inter-Dimensional Music",0.351,0.242,5,-20.02,0,0.0412,0.9,0.915,0.0984,0.034,58.587,4
spotify:track:07xAmnJmWBdg1vfbZruWPN,"dlp 1.3","The Disintegration Loops IV (Remastered)","William Basinski",2003-11-04,717720,34,false,,2026-04-09T09:22:44Z,"ambient,drone,minimalism,dark ambient","Temporary Residence Ltd.",0.177,0.1,5,-27.008,1,0.0466,0.953,0.967,0.0651,0.0394,71.297,1
spotify:track:477naywDON3t1iAF4COlOV,"Don't Bother They're Here","And Their Refinement of the Decline","Stars Of The Lid",2007-04-02,610213,45,false,,2026-04-09T09:22:44Z,"ambient,drone,post-rock,minimalism,space music","kranky",0.109,0.00822,1,-28.425,1,0.0529,0.942,0.885,0.129,0.0321,75.629,3
spotify:track:7JcGySsJWYeAxESN63zowD,"Lights On Water","Quiet City","Pan-American",2004-06-21,230213,29,false,,2026-04-09T09:22:44Z,"drone,ambient,post-rock,dub techno","kranky",0.156,0.0945,8,-22.386,1,0.0435,0.832,0.902,0.0974,0.0657,65.687,4
spotify:track:16CMp2RKshLATGZnpjPPgB,"Moon Is Sharp","A I A: Alien Observer","Grouper",2011-04-11,408946,42,false,,2026-04-09T09:22:44Z,"drone,ambient,slowcore,dream pop","Yellowelectric",0.142,0.245,2,-20.727,1,0.0397,0.99,0.919,0.112,0.135,66.991,3
spotify:track:4Ly1RN4O1aBZruEPJtxfjC,"Triennale","The Shutov Assembly","Brian Eno",1992,246066,27,false,,2026-04-09T09:22:44Z,"ambient,krautrock,art rock,minimalism,drone,glam rock,space music","All Saints Records",0.125,0.108,5,-17.314,0,0.0432,0.47,0.853,0.321,0.0433,76.287,4
spotify:track:4LrfsgQ5AGouvH3PlxW2PC,"Treefingers","Kid A","Radiohead",2000-10-02,222600,56,false,,2026-04-09T09:22:44Z,"art rock,alternative rock","XL Recordings",0.165,0.146,6,-21.357,1,0.0362,0.827,0.887,0.109,0.0577,134.508,3
spotify:track:6a06vmzIppjBTTdVrx8t5D,"Dawn Chorus","Dawn Chorus","Jon Hopkins",2020-12-10,208625,40,false,,2026-04-09T09:22:44Z,"idm,ambient","Domino Recording Co",0.286,0.0922,2,-26.181,1,0.0344,0.957,0.912,0.109,0.0621,85.4,4
spotify:track:2RWxRXIiwbcKEaplXoplUv,"The Girl With the Flesh Colored Crayon","Aix Em Klemm","Aix Em Klemm",2000-08-26,392293,25,false,,2026-04-09T09:22:44Z,"drone,ambient","kranky",0.0931,0.273,9,-18.318,1,0.0365,0.759,0.836,0.0888,0.0422,74.914,1
spotify:track:7LIMgDNSZ14IJ63NmbtuOH,"Essence","Essence/Universe","Laraaji",1987,1793760,28,false,,2026-04-09T09:22:44Z,"ambient,new age,drone","All Saints Records",0.0618,0.0423,9,-22.3,0,0.0497,0.976,0.927,0.0581,0.0318,71.839,3
spotify:track:2IB1P4oT2EHRFJA5O7eRnC,"Dissolving Clouds","Dropsonde","Biosphere",2006-01-30,268051,42,false,,2026-04-09T09:22:44Z,"ambient,drone,idm,space music,dark ambient,electroacoustic","Biophon Records (Norway)",0.0644,0.0463,3,-29.709,1,0.044,0.987,0.781,0.111,0.0289,74.571,4
spotify:track:7hhB3DTBQSHLvfO9RvyZxf,"Zero Gravity","Deep Space","Matooma",2020-01-16,185500,28,false,,2026-04-09T09:22:44Z,"space music,ambient","PALA Sound",0.156,0.0293,0,-29.357,1,0.0448,0.974,0.802,0.0993,0.0373,74.452,4
spotify:track:7x1ct7s9fVqkIWwbah9NO1,"Water Memory 1","Water Memory","Emily A. Sprague",2017-12-21,448133,38,false,,2026-04-09T09:22:44Z,"ambient,drone","Self Released",0.0657,0.0608,7,-28.669,0,0.0422,0.972,0.963,0.107,0.0699,66.706,5
