Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2MfxzGeu7WKvEvIaKkn7hc,"Somewhere in Space","Interstellar Low Ways","Sun Ra",2014-04-02,181000,18,false,,1970-01-01T00:00:00Z,"free jazz,experimental jazz,jazz,avant-garde,hard bop","Enterplanetary Koncepts",0.651,0.187,9,-15.82,1,0.0286,0.603,0.000126,0.24,0.316,112.589,4
spotify:track:3PM1DIy4tUN0Bepsmc77g0,"Colors of the Rainbow","Visions of a New World","Lonnie Liston Smith;The Cosmic Echoes",1975-01-01,231066,33,false,,1970-01-01T00:00:00Z,"jazz funk,jazz fusion,acid jazz,soul jazz","Ace Records",0.2,0.309,3,-14.013,1,0.0338,0.353,0.0000204,0.109,0.104,115.63,4
spotify:track:6Dyfa6ZogdpFAHWPYtOE7m,"The Rain","Eddie Gale’s Ghetto Music","Eddie Gale",1968-01-01,390520,19,false,,1970-01-01T00:00:00Z,"free jazz","CM BLUE NOTE (A92)",0.31,0.511,2,-10.23,0,0.0496,0.0345,0.000194,0.0701,0.304,100.24,3
spotify:track:4I8E4jmk2GiTryyL8vPOZc,"The Sun","A Monastic Trio","Alice Coltrane",1998-01-01,244906,30,false,,1970-01-01T00:00:00Z,"free jazz,jazz,experimental jazz,ambient jazz","Impulse!",0.288,0.289,4,-17.915,1,0.0336,0.763,0.0000107,0.23,0.305,94.9,3
spotify:track:3mWYVzmTiy16RMqrCTZ4Qm,"Valiha Del","Gilson et Malagasy","Jef Gilson;Malagasy",2014-04-14,292669,2,false,,1970-01-01T00:00:00Z,"french jazz,free jazz","Jazzman",0.59,0.756,11,-13.328,1,0.0338,0.545,0.817,0.09,0.885,106.663,3
spotify:track:37xeMeNgXrwfuD2Xt7r2zP,"The Creator Has a Master Plan","Spirits Known and Unknown","Leon Thomas",1969-01-01,265746,30,false,,1970-01-01T00:00:00Z,"free jazz,soul jazz,jazz funk","Ace Records",0.551,0.32,3,-17.584,1,0.0377,0.48,0.000112,0.126,0.598,99.938,4
spotify:track:3WjSRhNUuwAiyNXB0Owu5b,"You're What This Day Is All About","The Magic Of Ju-Ju","Archie Shepp",1967-01-01,108413,19,false,,1970-01-01T00:00:00Z,"free jazz,jazz,avant-garde,hard bop,experimental jazz","GRP",0.566,0.23,7,-15.314,0,0.0373,0.731,0.123,0.322,0.452,105.481,4
spotify:track:03EswEfc8sYqEVAyjOfFFn,"When There Is No Sun","New Steps","Sun Ra",1978,275154,37,false,,1970-01-01T00:00:00Z,"free jazz,experimental jazz,jazz,avant-garde,hard bop","Enterplanetary Koncepts",0.471,0.253,5,-14.737,0,0.0296,0.88,0.00838,0.111,0.431,50.75,4
spotify:track:1DoWUjcc5sqpRioFPioogU,"Expansions","Expansions","Lonnie Liston Smith;The Cosmic Echoes",1975-01-01,366866,49,false,,1970-01-01T00:00:00Z,"jazz funk,jazz fusion,acid jazz,soul jazz","Ace Records",0.537,0.694,5,-12.195,0,0.0509,0.114,0.0879,0.346,0.924,126.808,4
spotify:track:6fds07hLsT4wCBcBxJPLVd,"Prayer For Jimbo Kwesi","The Third Decade","Art Ensemble Of Chicago",1985-01-01,587000,16,false,,1970-01-01T00:00:00Z,"free jazz,experimental jazz,avant-garde,jazz","ECM Records",0.225,0.116,2,-21.068,1,0.0364,0.695,0.725,0.115,0.0518,105.266,4
spotify:track:6p1D7kXSeW6saOJteQ7orb,"Something About John Coltrane","Journey in Satchidananda","Alice Coltrane;Pharoah Sanders",1971,580826,37,false,,1970-01-01T00:00:00Z,"free jazz,jazz,experimental jazz,ambient jazz,hard bop","GRP",0.296,0.557,8,-13.359,0,0.0738,0.166,0.0319,0.108,0.36,116.553,3
spotify:track:59Fmr17Po2Fl56Nxq3FdxT,"Untitled","Spiritual Jazz 3: Europe","Jef Gilson",2012-09-03,105053,7,false,,1970-01-01T00:00:00Z,"french jazz,free jazz","Jazzman",0.405,0.357,4,-11.909,0,0.0315,0.86,0,0.147,0.523,117.093,4
spotify:track:4gP3Ra7TXuoYEn4ChJQl8a,"A Soul of a Village, Pt. II","The Rise & Fall of the Third Stream","Joe Zawinul",1994-05-13,255533,23,false,,1970-01-01T00:00:00Z,"jazz fusion,jazz,free jazz,jazz ballads","Rhino Atlantic",0.45,0.495,6,-11.398,1,0.0263,0.152,0.0000167,0.0989,0.253,97.024,4
spotify:track:32I3HYvTbzDgGJlGCJ7WTM,"Nubian Lady - 1972","The Gentle Giant","Yusef Lateef",1972,398533,38,false,,1970-01-01T00:00:00Z,"jazz,hard bop,free jazz,avant-garde,cool jazz","Rhino Atlantic",0.444,0.474,11,-15.272,0,0.0444,0.778,0.857,0.0748,0.776,144.902,4
